RID,ID,Sex,BirthDate,Height,Weight,Duration,Distance,Steps,Type
691,B,M,1991-07-06,1.905,79.83,5215.3730000000005,11875.549048316252,8111,J
692,F,F,1984-05-21,1.698,54.4642,12363.505,24855.263157894737,20779,W
693,H,F,1985-10-16,1.4478,70.76,6290.157,9190.291262135923,14199,J
694,C,M,1979-04-19,1.7542,145.15,8678.7,35065.454545454544,19286,B
695,D,M,1939-10-16,1.7842,74.15,5133.099999999999,7482.65306122449,7333,W
696,C,M,1979-04-19,1.7542,145.15,14312.79,25656.506447831183,21885,R
697,D,M,1939-10-16,1.7842,74.15,2627.7999999999997,3830.612244897959,3754,W
698,C,M,1979-04-19,1.7542,145.15,8834,11631.336405529953,12620,W
699,E,F,1986-12-03,1.625,52.1631,6633.9,48600,15795,B
700,E,F,1986-12-03,1.625,52.1631,9335.98,27147.368421052633,12895,R
701,B,M,1991-07-06,1.905,79.83,5956.109,13562.225475841875,9263,J
702,I,M,1999-03-12,1.778,72.57,2560.082,15191.111111111111,3418,R
703,A,M,1981-04-17,1.8542,92.9864,7635.95,67129.23076923077,21817,B
704,A,M,1981-04-17,1.8542,92.9864,6035.4,53058.46153846154,17244,B
705,H,F,1985-10-16,1.4478,70.76,8926.960000000001,37587.200000000004,23492,B
706,B,M,1991-07-06,1.905,79.83,281.79,3070.9459459459463,909,B
707,E,F,1986-12-03,1.625,52.1631,1200.78,8796.923076923078,2859,B
708,A,M,1981-04-17,1.8542,92.9864,7197.4,63273.84615384615,20564,B
709,F,F,1984-05-21,1.698,54.4642,4030.967,9719.37984496124,6269,J
710,F,F,1984-05-21,1.698,54.4642,8697.115,17484.44976076555,14617,W
711,H,F,1985-10-16,1.4478,70.76,5236.703,7651.132686084142,11821,J
712,A,M,1981-04-17,1.8542,92.9864,2716,23876.923076923078,7760,B
713,I,M,1999-03-12,1.778,72.57,976.395,1774.0540540540542,1641,W
714,G,F,1957-02-18,1.5542,46.26,1299.375,2089.9681528662422,2625,W
715,G,F,1957-02-18,1.5542,46.26,9662.4,15541.40127388535,19520,W
716,D,M,1939-10-16,1.7842,74.15,445.712,733.0210772833724,626,J
717,C,M,1979-04-19,1.7542,145.15,7044.3,28461.81818181818,15654,B
718,F,F,1984-05-21,1.698,54.4642,4619.312,11137.98449612403,7184,J
719,D,M,1939-10-16,1.7842,74.15,4549.95,24965.432098765432,10111,B
720,H,F,1985-10-16,1.4478,70.76,3034.7850000000003,3968.49173553719,7683,W
721,E,F,1986-12-03,1.625,52.1631,3401.16,24916.923076923078,8098,B
722,C,M,1979-04-19,1.7542,145.15,404.1,1632.7272727272727,898,B
723,F,F,1984-05-21,1.698,54.4642,5920.74,43375.38461538462,14097,B
724,A,M,1981-04-17,1.8542,92.9864,3669.7499999999995,32261.538461538465,10485,B
725,I,M,1999-03-12,1.778,72.57,6127.099999999999,58744.966442953024,17506,B
726,C,M,1979-04-19,1.7542,145.15,888.3,1169.5852534562212,1269,W
727,E,F,1986-12-03,1.625,52.1631,5783.4,14651.162790697674,9450,J
728,F,F,1984-05-21,1.698,54.4642,1216.556,2933.333333333333,1892,J
729,H,F,1985-10-16,1.4478,70.76,1586.826,2318.4466019417478,3582,J
730,E,F,1986-12-03,1.625,52.1631,15064.992,43806.31578947369,20808,R
731,C,M,1979-04-19,1.7542,145.15,810.256,1179.2746113989638,1138,J
732,B,M,1991-07-06,1.905,79.83,4856.88,8990.47619047619,6608,W
733,C,M,1979-04-19,1.7542,145.15,7205.772,12916.764361078545,11018,R
734,A,M,1981-04-17,1.8542,92.9864,14112.564,28320,21948,J
735,C,M,1979-04-19,1.7542,145.15,60.300000000000004,243.63636363636363,134,B
736,A,M,1981-04-17,1.8542,92.9864,4105.269,10440,5481,R
737,H,F,1985-10-16,1.4478,70.76,10370.061000000002,19373.333333333336,18889,R
738,I,M,1999-03-12,1.778,72.57,14093.932999999999,83631.11111111111,18817,R
739,E,F,1986-12-03,1.625,52.1631,5444.46,39886.153846153844,12963,B
740,H,F,1985-10-16,1.4478,70.76,3691.67,4827.479338842975,9346,W
741,I,M,1999-03-12,1.778,72.57,13342.875,24243.243243243243,22425,W
742,B,M,1991-07-06,1.905,79.83,11171.265,20678.91156462585,15199,W
743,I,M,1999-03-12,1.778,72.57,10429.076,61884.444444444445,13924,R
744,E,F,1986-12-03,1.625,52.1631,4091.832,10365.891472868218,6686,J
745,B,M,1991-07-06,1.905,79.83,8101.17,14995.918367346938,11022,W
746,B,M,1991-07-06,1.905,79.83,6008.42,65479.72972972973,19382,B
747,A,M,1981-04-17,1.8542,92.9864,2346.617,5967.619047619048,3133,R
748,H,F,1985-10-16,1.4478,70.76,3398.3100000000004,6348.717948717948,6190,R
749,F,F,1984-05-21,1.698,54.4642,4079.3199999999997,8200.956937799043,6856,W
750,E,F,1986-12-03,1.625,52.1631,10490.982999999998,21977.272727272728,18373,W
751,B,M,1991-07-06,1.905,79.83,12607.025,39883.02752293578,17389,R
752,F,F,1984-05-21,1.698,54.4642,4650.819,11213.953488372093,7233,J
753,E,F,1986-12-03,1.625,52.1631,10419.912,26396.899224806202,17026,J
754,E,F,1986-12-03,1.625,52.1631,7500.0599999999995,19000,12255,J
755,C,M,1979-04-19,1.7542,145.15,15825.492,28368.112543962485,24198,R
756,F,F,1984-05-21,1.698,54.4642,17456.943,49067.36842105263,23307,R
757,B,M,1991-07-06,1.905,79.83,11178.05,35362.38532110092,15418,R
758,I,M,1999-03-12,1.778,72.57,14635.966,47920,22762,J
759,F,F,1984-05-21,1.698,54.4642,18206.692,51174.73684210526,24308,R
760,E,F,1986-12-03,1.625,52.1631,3281.04,24036.923076923078,7812,B
761,D,M,1939-10-16,1.7842,74.15,8771.85,48130.864197530864,19493,B
762,C,M,1979-04-19,1.7542,145.15,17495.1,23035.023041474655,24993,W
763,A,M,1981-04-17,1.8542,92.9864,3089.45,27160,8827,B
764,D,M,1939-10-16,1.7842,74.15,15943.104,26220.140515222483,22392,J
765,G,F,1957-02-18,1.5542,46.26,7155.72,11509.554140127388,14456,W
766,C,M,1979-04-19,1.7542,145.15,13252.4,17448.84792626728,18932,W
767,D,M,1939-10-16,1.7842,74.15,1818,9975.308641975309,4040,B
768,B,M,1991-07-06,1.905,79.83,14200.199999999999,26285.714285714286,19320,W
769,D,M,1939-10-16,1.7842,74.15,12397.224,23258.89570552147,18956,R
770,A,M,1981-04-17,1.8542,92.9864,6407.45,56329.230769230766,18307,B
771,C,M,1979-04-19,1.7542,145.15,8876.088,15910.902696365769,13572,R
772,C,M,1979-04-19,1.7542,145.15,11425.95,46165.454545454544,25391,B
773,C,M,1979-04-19,1.7542,145.15,4735.512,6892.227979274612,6651,J
774,A,M,1981-04-17,1.8542,92.9864,17632.209,44840,23541,R
775,H,F,1985-10-16,1.4478,70.76,4252.58,17905.6,11191,B
776,B,M,1991-07-06,1.905,79.83,11418.96,21137.414965986394,15536,W
777,I,M,1999-03-12,1.778,72.57,8370.949999999999,80258.38926174496,23917,B
778,G,F,1957-02-18,1.5542,46.26,3431.263,7222.6775956284155,5287,R
779,E,F,1986-12-03,1.625,52.1631,3854.576,11208.421052631578,5324,R
780,D,M,1939-10-16,1.7842,74.15,12310.48,20245.90163934426,17290,J
781,G,F,1957-02-18,1.5542,46.26,6371.2,37923.80952380953,19910,B
782,D,M,1939-10-16,1.7842,74.15,9961.728000000001,18689.570552147237,15232,R
783,A,M,1981-04-17,1.8542,92.9864,8544.55,75116.92307692308,24413,B
784,G,F,1957-02-18,1.5542,46.26,14359.125,30225.409836065573,22125,R
785,C,M,1979-04-19,1.7542,145.15,3969.4500000000003,16038.18181818182,8821,B
786,D,M,1939-10-16,1.7842,74.15,17196.935999999998,28282.201405152224,24153,J
787,C,M,1979-04-19,1.7542,145.15,1602.954,2873.388042203986,2451,R
788,H,F,1985-10-16,1.4478,70.76,7316.9,30808,19255,B
789,F,F,1984-05-21,1.698,54.4642,14599.515,29350.47846889952,24537,W
790,C,M,1979-04-19,1.7542,145.15,5557.16,8088.082901554404,7805,J
791,A,M,1981-04-17,1.8542,92.9864,308.588,784.7619047619048,412,R
792,I,M,1999-03-12,1.778,72.57,10615.394999999999,19287.567567567567,17841,W
793,B,M,1991-07-06,1.905,79.83,3326.3,36250,10730,B
794,H,F,1985-10-16,1.4478,70.76,5901.4,24848,15530,B
795,E,F,1986-12-03,1.625,52.1631,3893.3999999999996,28523.076923076926,9270,B
796,F,F,1984-05-21,1.698,54.4642,5390.269,12996.8992248062,8383,J
797,D,M,1939-10-16,1.7842,74.15,10998.975999999999,18088.992974238878,15448,J
798,C,M,1979-04-19,1.7542,145.15,4550.532,8157.092614302462,6958,R
799,C,M,1979-04-19,1.7542,145.15,13430.544,24075.029308323567,20536,R
800,H,F,1985-10-16,1.4478,70.76,271.76,355.3719008264463,688,W
801,B,M,1991-07-06,1.905,79.83,11835.625,37442.66055045872,16325,R
802,F,F,1984-05-21,1.698,54.4642,10217.34,74852.30769230769,24327,B
803,H,F,1985-10-16,1.4478,70.76,3021.355,3950.9297520661157,7649,W
804,I,M,1999-03-12,1.778,72.57,12445.615,22612.972972972973,20917,W
805,D,M,1939-10-16,1.7842,74.15,7050.936,11596.018735362997,9903,J
806,A,M,1981-04-17,1.8542,92.9864,674.849,1716.1904761904764,901,R
807,G,F,1957-02-18,1.5542,46.26,7845.112,16513.66120218579,12088,R
808,B,M,1991-07-06,1.905,79.83,147.247,335.28550512445094,229,J
809,D,M,1939-10-16,1.7842,74.15,9184.050000000001,50392.59259259259,20409,B
810,C,M,1979-04-19,1.7542,145.15,1349.202,2418.52286049238,2063,R
811,I,M,1999-03-12,1.778,72.57,2114.827,6924.21052631579,3289,J
812,A,M,1981-04-17,1.8542,92.9864,11441.724,29097.142857142855,15276,R
813,D,M,1939-10-16,1.7842,74.15,15374.215999999999,25284.543325526934,21593,J
814,D,M,1939-10-16,1.7842,74.15,15159.066,28440.490797546012,23179,R
815,A,M,1981-04-17,1.8542,92.9864,7318.5,12000,12300,W
816,I,M,1999-03-12,1.778,72.57,10378.893,61586.666666666664,13857,R
817,I,M,1999-03-12,1.778,72.57,13206.619999999999,23995.675675675673,22196,W
818,H,F,1985-10-16,1.4478,70.76,7964.892000000001,14880,14508,R
819,F,F,1984-05-21,1.698,54.4642,4236.084,10213.953488372093,6588,J
820,H,F,1985-10-16,1.4478,70.76,449.202,656.3106796116505,1014,J
821,G,F,1957-02-18,1.5542,46.26,2336.4,3757.9617834394903,4720,W
822,F,F,1984-05-21,1.698,54.4642,6689.34,49006.153846153844,15927,B
823,I,M,1999-03-12,1.778,72.57,3583.216,21262.22222222222,4784,R
824,E,F,1986-12-03,1.625,52.1631,4560.012,11551.937984496124,7451,J
825,A,M,1981-04-17,1.8542,92.9864,16279.515,41400,21735,R
826,D,M,1939-10-16,1.7842,74.15,16447.899999999998,23976.530612244896,23497,W
827,A,M,1981-04-17,1.8542,92.9864,2809.499,7144.761904761905,3751,R
828,F,F,1984-05-21,1.698,54.4642,13254.159,31958.13953488372,20613,J
829,G,F,1957-02-18,1.5542,46.26,5112.822,10762.295081967213,7878,R
830,A,M,1981-04-17,1.8542,92.9864,2046.8,17993.846153846152,5848,B
831,H,F,1985-10-16,1.4478,70.76,10366.218,19366.153846153848,18882,R
832,E,F,1986-12-03,1.625,52.1631,8826.518,18490.430622009568,15458,W
833,B,M,1991-07-06,1.905,79.83,4199.925,13286.697247706423,5793,R
834,D,M,1939-10-16,1.7842,74.15,5192.599999999999,7569.387755102041,7418,W
835,I,M,1999-03-12,1.778,72.57,11539.43,20966.486486486487,19394,W
836,I,M,1999-03-12,1.778,72.57,8279.25,79379.19463087249,23655,B
837,C,M,1979-04-19,1.7542,145.15,2772,11200,6160,B
838,E,F,1986-12-03,1.625,52.1631,13647.471,28589.712918660287,23901,W
839,F,F,1984-05-21,1.698,54.4642,10663.512,25711.627906976744,16584,J
840,B,M,1991-07-06,1.905,79.83,8623.755,15963.265306122448,11733,W
841,A,M,1981-04-17,1.8542,92.9864,1814.827,4615.238095238095,2423,R
842,B,M,1991-07-06,1.905,79.83,10412.744999999999,19274.82993197279,14167,W
843,G,F,1957-02-18,1.5542,46.26,8163.84,48594.28571428571,25512,B
844,F,F,1984-05-21,1.698,54.4642,862.9060000000001,2080.6201550387595,1342,J
845,E,F,1986-12-03,1.625,52.1631,4150.027999999999,8693.77990430622,7268,W
846,F,F,1984-05-21,1.698,54.4642,2017.806,5671.578947368422,2694,R
847,I,M,1999-03-12,1.778,72.57,987.3499999999999,9466.442953020134,2821,B
848,I,M,1999-03-12,1.778,72.57,1020.441,3341.052631578947,1587,J
849,H,F,1985-10-16,1.4478,70.76,7002.64,29484.8,18428,B
850,C,M,1979-04-19,1.7542,145.15,11457.599999999999,15085.714285714286,16368,W
851,E,F,1986-12-03,1.625,52.1631,2750.476,7997.894736842105,3799,R
852,E,F,1986-12-03,1.625,52.1631,6962.759999999999,51009.230769230766,16578,B
853,B,M,1991-07-06,1.905,79.83,6479.511,14754.02635431918,10077,J
854,F,F,1984-05-21,1.698,54.4642,13600.093,32792.248062015504,21151,J
855,D,M,1939-10-16,1.7842,74.15,3650.424,6003.512880562062,5127,J
856,E,F,1986-12-03,1.625,52.1631,3011.8399999999997,8757.894736842105,4160,R
857,A,M,1981-04-17,1.8542,92.9864,4081.121,8189.677419354838,6347,J
858,B,M,1991-07-06,1.905,79.83,6062.847,13805.270863836018,9429,J
859,A,M,1981-04-17,1.8542,92.9864,1539.86,2524.878048780488,2588,W
860,E,F,1986-12-03,1.625,52.1631,3728.7599999999998,27316.923076923078,8878,B
861,D,M,1939-10-16,1.7842,74.15,331.57800000000003,622.0858895705521,507,R
862,C,M,1979-04-19,1.7542,145.15,7021.8,28370.909090909092,15604,B
863,D,M,1939-10-16,1.7842,74.15,11554.336,19002.341920374707,16228,J
864,A,M,1981-04-17,1.8542,92.9864,8073.554999999999,13238.048780487805,13569,W
865,B,M,1991-07-06,1.905,79.83,7952.43,86665.54054054055,25653,B
866,H,F,1985-10-16,1.4478,70.76,6276.84,26428.8,16518,B
867,E,F,1986-12-03,1.625,52.1631,16090.176,46787.36842105263,22224,R
868,B,M,1991-07-06,1.905,79.83,17988.7,56908.25688073394,24812,R
869,I,M,1999-03-12,1.778,72.57,8110.549999999999,77761.74496644294,23173,B
870,G,F,1957-02-18,1.5542,46.26,3281.6,19533.333333333336,10255,B
871,E,F,1986-12-03,1.625,52.1631,2084.3959999999997,6061.0526315789475,2879,R
872,G,F,1957-02-18,1.5542,46.26,2347.389,4213.450292397661,4323,J
873,F,F,1984-05-21,1.698,54.4642,9223.835000000001,22240.310077519378,14345,J
874,F,F,1984-05-21,1.698,54.4642,123.75999999999999,248.80382775119617,208,W
875,G,F,1957-02-18,1.5542,46.26,6079.04,36184.76190476191,18997,B
876,F,F,1984-05-21,1.698,54.4642,6105.889999999999,12275.119617224882,10262,W
877,C,M,1979-04-19,1.7542,145.15,2230.65,9012.727272727274,4957,B
878,I,M,1999-03-12,1.778,72.57,11768.829,38532.63157894737,18303,J
879,E,F,1986-12-03,1.625,52.1631,6366.36,46640,15158,B
880,H,F,1985-10-16,1.4478,70.76,2422.767,3539.8058252427186,5469,J
881,E,F,1986-12-03,1.625,52.1631,6266.724999999999,13127.99043062201,10975,W
882,C,M,1979-04-19,1.7542,145.15,4789.8,19352.727272727272,10644,B
883,C,M,1979-04-19,1.7542,145.15,9278.1,37487.27272727273,20618,B
884,G,F,1957-02-18,1.5542,46.26,6597.993,11843.079922027291,12151,J
885,I,M,1999-03-12,1.778,72.57,8883.045,29084.21052631579,13815,J
886,H,F,1985-10-16,1.4478,70.76,952.74,1245.8677685950413,2412,W
887,I,M,1999-03-12,1.778,72.57,6049.75,58003.35570469799,17285,B
888,A,M,1981-04-17,1.8542,92.9864,9618.77,15771.707317073171,16166,W
889,D,M,1939-10-16,1.7842,74.15,2012.8500000000001,11044.444444444443,4473,B
890,F,F,1984-05-21,1.698,54.4642,5135.144,14433.684210526317,6856,R
891,H,F,1985-10-16,1.4478,70.76,5103.803,7456.957928802589,11521,J
892,I,M,1999-03-12,1.778,72.57,215.6,2067.1140939597317,616,B
893,D,M,1939-10-16,1.7842,74.15,3695.9919999999997,6078.454332552694,5191,J
894,C,M,1979-04-19,1.7542,145.15,8858.25,35790.90909090909,19685,B
895,G,F,1957-02-18,1.5542,46.26,6514.2,10477.707006369426,13160,W
896,A,M,1981-04-17,1.8542,92.9864,15603.681,31312.25806451613,24267,J
897,H,F,1985-10-16,1.4478,70.76,3186.945,5953.846153846154,5805,R
898,C,M,1979-04-19,1.7542,145.15,540.45,2183.6363636363635,1201,B
899,D,M,1939-10-16,1.7842,74.15,2876.946,5397.546012269939,4399,R
900,H,F,1985-10-16,1.4478,70.76,7874.72,10297.520661157025,19936,W
901,H,F,1985-10-16,1.4478,70.76,5833.674000000001,10898.461538461537,10626,R
902,D,M,1939-10-16,1.7842,74.15,12168.978000000001,22830.674846625767,18607,R
903,B,M,1991-07-06,1.905,79.83,4049.22,44128.37837837838,13062,B
904,B,M,1991-07-06,1.905,79.83,15888.53,36178.62371888726,24710,J
905,A,M,1981-04-17,1.8542,92.9864,2285.1499999999996,20089.23076923077,6529,B
906,A,M,1981-04-17,1.8542,92.9864,7346.941,18683.809523809523,9809,R
907,B,M,1991-07-06,1.905,79.83,7115.74,77547.2972972973,22954,B
908,C,M,1979-04-19,1.7542,145.15,16093.336,23422.79792746114,22603,J
909,G,F,1957-02-18,1.5542,46.26,1036.587,1860.6237816764133,1909,J
910,A,M,1981-04-17,1.8542,92.9864,11337.725,18590.243902439022,19055,W
911,H,F,1985-10-16,1.4478,70.76,443.98,580.5785123966942,1124,W
912,I,M,1999-03-12,1.778,72.57,8767.045,52022.222222222226,11705,R
913,F,F,1984-05-21,1.698,54.4642,10309.564999999999,20726.076555023923,17327,W
914,E,F,1986-12-03,1.625,52.1631,5754.84,42160,13702,B
915,E,F,1986-12-03,1.625,52.1631,3347.4,24523.076923076926,7970,B
916,F,F,1984-05-21,1.698,54.4642,1257.235,2527.5119617224877,2113,W
917,H,F,1985-10-16,1.4478,70.76,9342.3,39336,24585,B
918,I,M,1999-03-12,1.778,72.57,11475.765,20850.81081081081,19287,W
919,I,M,1999-03-12,1.778,72.57,7611.24,13829.18918918919,12792,W
920,B,M,1991-07-06,1.905,79.83,8005.62,14819.04761904762,10892,W
921,E,F,1986-12-03,1.625,52.1631,10692.864,27088.372093023256,17472,J
922,I,M,1999-03-12,1.778,72.57,14576.31,26484.324324324323,24498,W
923,H,F,1985-10-16,1.4478,70.76,5277.2,6900.826446280992,13360,W
924,C,M,1979-04-19,1.7542,145.15,8326.074,14924.970691676435,12731,R
925,B,M,1991-07-06,1.905,79.83,10951.125,34644.49541284404,15105,R
926,E,F,1986-12-03,1.625,52.1631,1006.1279999999999,2548.8372093023254,1644,J
927,E,F,1986-12-03,1.625,52.1631,14830.416,43124.210526315794,20484,R
928,D,M,1939-10-16,1.7842,74.15,6597.552000000001,12377.914110429447,10088,R
929,F,F,1984-05-21,1.698,54.4642,4459.98,32673.846153846156,10619,B
930,F,F,1984-05-21,1.698,54.4642,15507.296,43587.36842105263,20704,R
931,E,F,1986-12-03,1.625,52.1631,10638.6,77938.46153846153,25330,B
932,A,M,1981-04-17,1.8542,92.9864,5441.799999999999,47840,15548,B
933,H,F,1985-10-16,1.4478,70.76,5329.34,6969.008264462809,13492,W
934,I,M,1999-03-12,1.778,72.57,13892.015000000001,45484.210526315794,21605,J
935,G,F,1957-02-18,1.5542,46.26,7742.295,12453.025477707006,15641,W
936,E,F,1986-12-03,1.625,52.1631,15192.416,44176.84210526315,20984,R
937,H,F,1985-10-16,1.4478,70.76,9824.835000000001,12847.623966942148,24873,W
938,F,F,1984-05-21,1.698,54.4642,3026.1,22169.23076923077,7205,B
939,I,M,1999-03-12,1.778,72.57,3578.938,11717.894736842105,5566,J
940,I,M,1999-03-12,1.778,72.57,1091.171,3572.631578947369,1697,J
941,I,M,1999-03-12,1.778,72.57,9771.454,57982.22222222222,13046,R
942,E,F,1986-12-03,1.625,52.1631,9299.952,23559.68992248062,15196,J
943,D,M,1939-10-16,1.7842,74.15,5723.808,10738.650306748466,8752,R
944,D,M,1939-10-16,1.7842,74.15,5391.264,8866.510538641685,7572,J
945,C,M,1979-04-19,1.7542,145.15,5120.166,9178.194607268464,7829,R
946,A,M,1981-04-17,1.8542,92.9864,1073.81,2154.8387096774195,1670,J
947,I,M,1999-03-12,1.778,72.57,6119.33,36311.11111111111,8170,R
948,D,M,1939-10-16,1.7842,74.15,9488.112,15604.215456674472,13326,J
949,G,F,1957-02-18,1.5542,46.26,8793.95,18510.928961748632,13550,R
950,A,M,1981-04-17,1.8542,92.9864,8044.573,16143.225806451614,12511,J
951,B,M,1991-07-06,1.905,79.83,2201.632,5013.177159590044,3424,J
952,F,F,1984-05-21,1.698,54.4642,11357.836,31924.21052631579,15164,R
953,D,M,1939-10-16,1.7842,74.15,14405.3,20998.979591836738,20579,W
954,A,M,1981-04-17,1.8542,92.9864,7112.866,14273.548387096775,11062,J
955,H,F,1985-10-16,1.4478,70.76,2839.655,3713.3264462809916,7189,W
956,H,F,1985-10-16,1.4478,70.76,12658.842,23649.23076923077,23058,R
957,H,F,1985-10-16,1.4478,70.76,4483.25,5862.603305785125,11350,W
958,D,M,1939-10-16,1.7842,74.15,9728.768,16000,13664,J
959,D,M,1939-10-16,1.7842,74.15,12942.66,24282.208588957055,19790,R
960,C,M,1979-04-19,1.7542,145.15,7718.2,10162.21198156682,11026,W
961,H,F,1985-10-16,1.4478,70.76,4511.133000000001,8427.692307692307,8217,R
962,A,M,1981-04-17,1.8542,92.9864,10260.18,16823.414634146342,17244,W
963,I,M,1999-03-12,1.778,72.57,1904.35,18258.389261744967,5441,B
964,E,F,1986-12-03,1.625,52.1631,5393.094999999999,11297.846889952152,9445,W
965,D,M,1939-10-16,1.7842,74.15,14390.599999999999,20977.551020408166,20558,W
966,B,M,1991-07-06,1.905,79.83,2605.24,28391.89189189189,8404,B
967,H,F,1985-10-16,1.4478,70.76,415.97700000000003,607.7669902912621,939,J
968,E,F,1986-12-03,1.625,52.1631,13661.175,28618.42105263158,23925,W
969,C,M,1979-04-19,1.7542,145.15,13904.099999999999,18306.912442396315,19863,W
970,F,F,1984-05-21,1.698,54.4642,13399.61,37663.15789473684,17890,R
971,A,M,1981-04-17,1.8542,92.9864,5215.3730000000005,10465.806451612902,8111,J
972,G,F,1957-02-18,1.5542,46.26,14638.195,30812.841530054644,22555,R
973,D,M,1939-10-16,1.7842,74.15,11013.099999999999,16054.081632653062,15733,W
974,B,M,1991-07-06,1.905,79.83,4899.86,53398.64864864865,15806,B
975,G,F,1957-02-18,1.5542,46.26,920.32,5478.0952380952385,2876,B
976,A,M,1981-04-17,1.8542,92.9864,4340,38153.846153846156,12400,B
977,H,F,1985-10-16,1.4478,70.76,1137.9950000000001,1488.1198347107438,2881,W
978,A,M,1981-04-17,1.8542,92.9864,4755.099999999999,41803.07692307692,13586,B
979,H,F,1985-10-16,1.4478,70.76,5916.705,7737.086776859504,14979,W
980,H,F,1985-10-16,1.4478,70.76,522.5,2200,1375,B
981,E,F,1986-12-03,1.625,52.1631,9799.34,28494.736842105263,13535,R
982,G,F,1957-02-18,1.5542,46.26,1257.92,7487.619047619048,3931,B
983,D,M,1939-10-16,1.7842,74.15,3726.6079999999997,6128.8056206088995,5234,J
984,F,F,1984-05-21,1.698,54.4642,2828.2799999999997,20720,6734,B
985,H,F,1985-10-16,1.4478,70.76,7035.7,29624,18515,B
986,H,F,1985-10-16,1.4478,70.76,3110.303,4544.336569579288,7021,J
987,B,M,1991-07-06,1.905,79.83,16518.670000000002,37613.469985358715,25690,J
988,F,F,1984-05-21,1.698,54.4642,3545.22,25972.30769230769,8441,B
989,G,F,1957-02-18,1.5542,46.26,1522.125,2448.248407643312,3075,W
990,A,M,1981-04-17,1.8542,92.9864,1844.5,3024.390243902439,3100,W
991,C,M,1979-04-19,1.7542,145.15,4490.55,18143.636363636364,9979,B
992,B,M,1991-07-06,1.905,79.83,5555.52,12650.073206442168,8640,J
993,I,M,1999-03-12,1.778,72.57,1757.319,5753.684210526316,2733,J
994,I,M,1999-03-12,1.778,72.57,8037.259999999999,14603.243243243243,13508,W
995,C,M,1979-04-19,1.7542,145.15,3450.352,5021.761658031088,4846,J
996,E,F,1986-12-03,1.625,52.1631,11736.039999999999,34126.31578947369,16210,R
997,G,F,1957-02-18,1.5542,46.26,3738.2400000000002,7868.852459016393,5760,R
998,B,M,1991-07-06,1.905,79.83,7139.61,77807.43243243244,23031,B
999,D,M,1939-10-16,1.7842,74.15,102.15,560.4938271604938,227,B
1000,G,F,1957-02-18,1.5542,46.26,13764.641,28974.043715846998,21209,R
